"year","math","retained","female","black","hispanic","size","lowinc","school","child"
-1.5,-2.162,0,1,1,0,800,78.9,2330,1680
-0.5,-2.009,0,1,1,0,800,78.9,2330,1680
0.5,1.146,0,1,1,0,800,78.9,2330,1680
1.5,-1.002,0,1,1,0,800,78.9,2330,1680
2.5,-0.225,0,1,1,0,800,78.9,2330,1680
-1.5,-2.225,0,1,1,0,800,78.9,2330,1681
-0.5,-2.2,0,1,1,0,800,78.9,2330,1681
0.5,-1.34,0,1,1,0,800,78.9,2330,1681
1.5,-1.685,0,1,1,0,800,78.9,2330,1681
2.5,0.148,0,1,1,0,800,78.9,2330,1681
-0.5,-0.112,0,0,1,0,800,78.9,2330,1707
0.5,-1.555,0,0,1,0,800,78.9,2330,1707
1.5,-0.086,0,0,1,0,800,78.9,2330,1707
2.5,0.798,0,0,1,0,800,78.9,2330,1707
-1.5,-1.83,0,1,1,0,1133,93.7,2340,8
-0.5,-1.038,0,1,1,0,1133,93.7,2340,8
0.5,0.114,0,1,1,0,1133,93.7,2340,8
1.5,0.237,0,1,1,0,1133,93.7,2340,8
2.5,1.623,0,1,1,0,1133,93.7,2340,8
-1.5,-0.974,0,0,1,0,1133,93.7,2340,47
-0.5,-0.988,0,0,1,0,1133,93.7,2340,47
0.5,-0.522,0,0,1,0,1133,93.7,2340,47
1.5,1.001,0,0,1,0,1133,93.7,2340,47
2.5,1.047,0,0,1,0,1133,93.7,2340,47
-0.5,-0.351,0,0,1,0,1133,93.7,2340,49
0.5,-0.928,0,0,1,0,1133,93.7,2340,49
1.5,-0.192,0,0,1,0,1133,93.7,2340,49
2.5,1.354,0,0,1,0,1133,93.7,2340,49
-1.5,-1.987,0,0,1,0,1133,93.7,2340,50
-0.5,-1.378,0,0,1,0,1133,93.7,2340,50
0.5,-0.419,0,0,1,0,1133,93.7,2340,50
1.5,0.292,0,0,1,0,1133,93.7,2340,50
2.5,0.097,0,0,1,0,1133,93.7,2340,50
-1.5,-3.082,0,1,1,0,1133,93.7,2340,51
-0.5,-0.854,0,1,1,0,1133,93.7,2340,51
0.5,-1.03,0,1,1,0,1133,93.7,2340,51
1.5,-0.725,0,1,1,0,1133,93.7,2340,51
2.5,-0.062,0,1,1,0,1133,93.7,2340,51
-1.5,-1.987,0,1,1,0,1133,93.7,2340,52
-0.5,-0.221,0,1,1,0,1133,93.7,2340,52
0.5,0.716,0,1,1,0,1133,93.7,2340,52
1.5,0.347,0,1,1,0,1133,93.7,2340,52
2.5,1.199,0,1,1,0,1133,93.7,2340,52
-1.5,-3.068,0,0,1,0,1133,93.7,2340,53
-0.5,-2.899,1,0,1,0,1133,93.7,2340,53
0.5,-1.004,0,0,1,0,1133,93.7,2340,53
1.5,-2.335,0,0,1,0,1133,93.7,2340,53
2.5,-0.759,0,0,1,0,1133,93.7,2340,53
-1.5,-2.558,0,1,1,0,1133,93.7,2340,54
-0.5,-1.898,1,1,1,0,1133,93.7,2340,54
0.5,-1.121,0,1,1,0,1133,93.7,2340,54
1.5,-1.424,0,1,1,0,1133,93.7,2340,54
2.5,-1.229,0,1,1,0,1133,93.7,2340,54
-1.5,-2.657,0,0,1,0,1133,93.7,2340,55
-0.5,-1.882,0,0,1,0,1133,93.7,2340,55
0.5,-1.132,0,0,1,0,1133,93.7,2340,55
1.5,-0.67,0,0,1,0,1133,93.7,2340,55
-1.5,-0.942,0,1,1,0,1133,93.7,2340,56
-0.5,0.148,0,1,1,0,1133,93.7,2340,56
0.5,0.716,0,1,1,0,1133,93.7,2340,56
1.5,1.346,0,1,1,0,1133,93.7,2340,56
2.5,2.164,0,1,1,0,1133,93.7,2340,56
-1.5,-4.055,0,1,1,0,1133,93.7,2340,57
-0.5,-2.657,0,1,1,0,1133,93.7,2340,57
0.5,-1.132,0,1,1,0,1133,93.7,2340,57
1.5,-0.403,0,1,1,0,1133,93.7,2340,57
2.5,-0.702,0,1,1,0,1133,93.7,2340,57
-1.5,-4.055,0,1,1,0,1133,93.7,2340,58
-0.5,-3.082,0,1,1,0,1133,93.7,2340,58
0.5,0.227,0,1,1,0,1133,93.7,2340,58
1.5,-1.685,0,1,1,0,1133,93.7,2340,58
2.5,-0.062,0,1,1,0,1133,93.7,2340,58
-0.5,-0.988,0,0,1,0,1133,93.7,2340,119
0.5,-0.826,0,0,1,0,1133,93.7,2340,119
1.5,-0.403,0,0,1,0,1133,93.7,2340,119
2.5,-0.225,0,0,1,0,1133,93.7,2340,119
-2.5,-2.902,0,0,1,0,1133,93.7,2340,159
-1.5,-1.987,1,0,1,0,1133,93.7,2340,159
-0.5,-1.541,0,0,1,0,1133,93.7,2340,159
0.5,-0.725,0,0,1,0,1133,93.7,2340,159
0.5,-1.993,0,1,1,0,1133,93.7,2340,273
1.5,-1.732,0,1,1,0,1133,93.7,2340,273
2.5,-1.107,0,1,1,0,1133,93.7,2340,273
-2.5,-2.558,0,0,1,0,1133,93.7,2340,305
-1.5,-1.772,1,0,1,0,1133,93.7,2340,305
-0.5,-1.13,0,0,1,0,1133,93.7,2340,305
0.5,-2.551,0,0,1,0,1133,93.7,2340,305
1.5,-0.35,0,0,1,0,1133,93.7,2340,305
-0.5,-1.378,0,1,1,0,1133,93.7,2340,318
0.5,-1.34,0,1,1,0,1133,93.7,2340,318
1.5,-0.297,0,1,1,0,1133,93.7,2340,318
-1.5,-2.413,0,1,1,0,1133,93.7,2340,347
0.5,0.343,0,1,1,0,1133,93.7,2340,347
-0.5,-2.657,0,1,1,0,1133,93.7,2340,370
0.5,-1.236,0,1,1,0,1133,93.7,2340,370
1.5,-0.297,0,1,1,0,1133,93.7,2340,370
2.5,0.251,0,1,1,0,1133,93.7,2340,370
-2.5,-3.232,0,0,1,0,1133,93.7,2340,397
-1.5,-2.351,1,0,1,0,1133,93.7,2340,397
-0.5,-1.541,0,0,1,0,1133,93.7,2340,397
0.5,-1.34,0,0,1,0,1133,93.7,2340,397
0.5,-0.826,0,0,1,0,1133,93.7,2340,404
1.5,-0.456,0,0,1,0,1133,93.7,2340,404
2.5,-0.062,0,0,1,0,1133,93.7,2340,404
-1.5,-3.068,0,0,1,0,1133,93.7,2340,442
-0.5,-1.76,0,0,1,0,1133,93.7,2340,442
0.5,0.003,0,0,1,0,1133,93.7,2340,442
1.5,-1.176,0,0,1,0,1133,93.7,2340,442
2.5,0.501,0,0,1,0,1133,93.7,2340,442
0.5,-0.522,0,1,1,0,1133,93.7,2340,471
2.5,0.897,0,1,1,0,1133,93.7,2340,471
-1.5,-3.021,0,1,1,0,1133,93.7,2340,511
-0.5,-1.464,0,1,1,0,1133,93.7,2340,511
0.5,0.227,0,1,1,0,1133,93.7,2340,511
-1.5,-2.899,1,0,1,0,1133,93.7,2340,600
-0.5,-1.054,0,0,1,0,1133,93.7,2340,600
0.5,-0.826,0,0,1,0,1133,93.7,2340,600
1.5,0.074,0,0,1,0,1133,93.7,2340,600
2.5,0.044,0,0,1,0,1133,93.7,2340,600
0.5,-0.725,0,0,1,0,1133,93.7,2340,612
1.5,0.403,0,0,1,0,1133,93.7,2340,612
2.5,0.897,0,0,1,0,1133,93.7,2340,612
-1.5,-2.351,0,1,1,0,1133,93.7,2340,1063
-0.5,-0.942,0,1,1,0,1133,93.7,2340,1063
0.5,-1.555,0,1,1,0,1133,93.7,2340,1063
1.5,-0.563,0,1,1,0,1133,93.7,2340,1063
2.5,0.997,0,1,1,0,1133,93.7,2340,1063
-1.5,-2.097,0,1,1,0,1133,93.7,2340,1106
-0.5,-1.038,0,1,1,0,1133,93.7,2340,1106
0.5,-0.105,0,1,1,0,1133,93.7,2340,1106
-1.5,-1.038,0,0,1,0,1133,93.7,2340,1125
-0.5,0.058,0,0,1,0,1133,93.7,2340,1125
0.5,0.716,0,0,1,0,1133,93.7,2340,1125
1.5,1.346,0,0,1,0,1133,93.7,2340,1125
2.5,2.682,0,0,1,0,1133,93.7,2340,1125
-0.5,-0.785,0,1,1,0,1133,93.7,2340,1207
0.5,0.463,0,1,1,0,1133,93.7,2340,1207
1.5,1.748,0,1,1,0,1133,93.7,2340,1207
-1.5,-1.772,0,0,1,0,1133,93.7,2340,1214
-0.5,-0.427,0,0,1,0,1133,93.7,2340,1214
0.5,0.587,0,0,1,0,1133,93.7,2340,1214
0.5,0.114,0,1,1,0,1133,93.7,2340,1215
1.5,0.751,0,1,1,0,1133,93.7,2340,1215
2.5,1.407,0,1,1,0,1133,93.7,2340,1215
-0.5,-1.054,0,1,1,0,1133,93.7,2340,1216
0.5,-0.419,0,1,1,0,1133,93.7,2340,1216
1.5,0.632,0,1,1,0,1133,93.7,2340,1216
2.5,1.098,0,1,1,0,1133,93.7,2340,1216
-1.5,-1.616,0,0,1,0,1133,93.7,2340,1272
-0.5,-0.574,0,0,1,0,1133,93.7,2340,1272
0.5,0.716,0,0,1,0,1133,93.7,2340,1272
1.5,0.573,0,0,1,0,1133,93.7,2340,1272
2.5,1.679,0,0,1,0,1133,93.7,2340,1272
-0.5,-2.596,1,1,1,0,1133,93.7,2340,1470
0.5,-1.121,0,1,1,0,1133,93.7,2340,1470
1.5,-1.424,0,1,1,0,1133,93.7,2340,1470
2.5,-0.592,0,1,1,0,1133,93.7,2340,1470
-1.5,-2.377,0,1,1,0,1133,93.7,2340,1496
-0.5,-1.631,0,1,1,0,1133,93.7,2340,1496
0.5,-1.34,0,1,1,0,1133,93.7,2340,1496
-1.5,-2.097,0,0,1,0,1133,93.7,2340,1502
-0.5,-0.574,0,0,1,0,1133,93.7,2340,1502
0.5,-0.623,0,0,1,0,1133,93.7,2340,1502
-1.5,-2.288,0,1,1,0,1133,93.7,2340,1506
-0.5,-0.574,0,1,1,0,1133,93.7,2340,1506
0.5,0.003,0,1,1,0,1133,93.7,2340,1506
1.5,-0.616,0,1,1,0,1133,93.7,2340,1506
-1.5,-1.538,0,0,1,0,1133,93.7,2340,1507
-0.5,-1.541,0,0,1,0,1133,93.7,2340,1507
0.5,-1.03,0,0,1,0,1133,93.7,2340,1507
1.5,-0.403,0,0,1,0,1133,93.7,2340,1507
2.5,0.997,0,0,1,0,1133,93.7,2340,1507
-1.5,-4.055,0,1,1,0,1133,93.7,2340,1508
-0.5,-1.464,0,1,1,0,1133,93.7,2340,1508
0.5,0.003,0,1,1,0,1133,93.7,2340,1508
1.5,-0.945,0,1,1,0,1133,93.7,2340,1508
2.5,-0.17,0,1,1,0,1133,93.7,2340,1508
-1.5,-1.987,0,0,1,0,1133,93.7,2340,1510
-0.5,-1.689,0,0,1,0,1133,93.7,2340,1510
0.5,-0.522,0,0,1,0,1133,93.7,2340,1510
1.5,-0.192,0,0,1,0,1133,93.7,2340,1510
2.5,0.699,0,0,1,0,1133,93.7,2340,1510
-1.5,-2.732,0,0,1,0,1133,93.7,2340,1511
-0.5,-0.574,0,0,1,0,1133,93.7,2340,1511
0.5,-0.105,0,0,1,0,1133,93.7,2340,1511
1.5,1.202,0,0,1,0,1133,93.7,2340,1511
-1.5,-1.541,0,0,1,0,1133,93.7,2340,1512
-0.5,0.12,0,0,1,0,1133,93.7,2340,1512
0.5,1.146,0,0,1,0,1133,93.7,2340,1512
1.5,1.839,0,0,1,0,1133,93.7,2340,1512
2.5,2.445,0,0,1,0,1133,93.7,2340,1512
-1.5,-3.558,0,0,1,0,1133,93.7,2340,1514
-0.5,-1.218,0,0,1,0,1133,93.7,2340,1514
0.5,-1.34,0,0,1,0,1133,93.7,2340,1514
1.5,-0.834,0,0,1,0,1133,93.7,2340,1514
2.5,0.301,0,0,1,0,1133,93.7,2340,1514
-0.5,-2.032,0,0,1,0,1133,93.7,2340,1515
0.5,-1.778,0,0,1,0,1133,93.7,2340,1515
1.5,-0.391,1,0,1,0,1133,93.7,2340,1515
2.5,0.339,0,0,1,0,1133,93.7,2340,1515
-1.5,-2.413,0,1,1,0,1133,93.7,2340,1516
-0.5,-1.218,0,1,1,0,1133,93.7,2340,1516
0.5,0.343,0,1,1,0,1133,93.7,2340,1516
1.5,-0.509,0,1,1,0,1133,93.7,2340,1516
2.5,0.699,0,1,1,0,1133,93.7,2340,1516
-1.5,-1.538,0,0,1,0,1133,93.7,2340,1517
-0.5,-1.185,0,0,1,0,1133,93.7,2340,1517
0.5,-0.419,0,0,1,0,1133,93.7,2340,1517
1.5,0.128,0,0,1,0,1133,93.7,2340,1517
2.5,0.65,0,0,1,0,1133,93.7,2340,1517
-1.5,-2.032,0,0,1,0,1133,93.7,2340,1518
-0.5,-1.13,0,0,1,0,1133,93.7,2340,1518
0.5,-1.03,0,0,1,0,1133,93.7,2340,1518
-1.5,-2.558,0,0,1,0,1133,93.7,2340,1519
-0.5,-1.616,0,0,1,0,1133,93.7,2340,1519
0.5,-0.211,0,0,1,0,1133,93.7,2340,1519
1.5,-1.002,0,0,1,0,1133,93.7,2340,1519
2.5,0.65,0,0,1,0,1133,93.7,2340,1519
-1.5,-1.13,0,1,1,0,1133,93.7,2340,1566
-0.5,0.658,0,1,1,0,1133,93.7,2340,1566
0.5,2.43,0,1,1,0,1133,93.7,2340,1566
1.5,1.839,0,1,1,0,1133,93.7,2340,1566
-1.5,-0.733,0,0,1,0,1133,93.7,2340,1666
-0.5,0.546,0,0,1,0,1133,93.7,2340,1666
0.5,0.852,0,0,1,0,1133,93.7,2340,1666
1.5,2.653,0,0,1,0,1133,93.7,2340,1666
2.5,3.699,0,0,1,0,1133,93.7,2340,1666
0.5,-0.521,0,0,1,0,1133,93.7,2340,1673
1.5,-1.003,0,0,1,0,1133,93.7,2340,1673
2.5,-0.482,0,0,1,0,1133,93.7,2340,1673
-1.5,-2.097,0,0,1,0,1133,93.7,2340,1674
-0.5,-1.384,0,0,1,0,1133,93.7,2340,1674
0.5,-1.555,0,0,1,0,1133,93.7,2340,1674
1.5,-0.563,0,0,1,0,1133,93.7,2340,1674
-1.5,-2.097,0,0,0,0,439,36.9,2380,167
-0.5,-0.854,0,0,0,0,439,36.9,2380,167
0.5,1.678,0,0,0,0,439,36.9,2380,167
1.5,1.661,0,0,0,0,439,36.9,2380,167
2.5,2.445,0,0,0,0,439,36.9,2380,167
-1.5,-1.464,0,1,0,0,439,36.9,2380,168
-0.5,-0.785,0,1,0,0,439,36.9,2380,168
0.5,1.309,0,1,0,0,439,36.9,2380,168
1.5,2.14,0,1,0,0,439,36.9,2380,168
2.5,2.099,0,1,0,0,439,36.9,2380,168
-1.5,-3.659,0,0,0,0,439,36.9,2380,169
-0.5,-1.12,0,0,0,0,439,36.9,2380,169
0.5,-1.446,0,0,0,0,439,36.9,2380,169
1.5,-0.297,0,0,0,0,439,36.9,2380,169
2.5,1.679,0,0,0,0,439,36.9,2380,169
-1.5,-2.097,0,0,0,0,439,36.9,2380,170
-0.5,-0.574,0,0,0,0,439,36.9,2380,170
0.5,-0.623,0,0,0,0,439,36.9,2380,170
1.5,0.128,0,0,0,0,439,36.9,2380,170
2.5,1.46,0,0,0,0,439,36.9,2380,170
-1.5,-1.76,0,0,0,0,439,36.9,2380,171
-0.5,-1.12,0,0,0,0,439,36.9,2380,171
0.5,0.227,0,0,0,0,439,36.9,2380,171
1.5,1.661,0,0,0,0,439,36.9,2380,171
2.5,1.794,0,0,0,0,439,36.9,2380,171
-1.5,-0.942,0,0,0,0,439,36.9,2380,172
-0.5,-0.854,0,0,0,0,439,36.9,2380,172
0.5,0.995,0,0,0,0,439,36.9,2380,172
1.5,0.516,0,0,0,0,439,36.9,2380,172
2.5,2.099,0,0,0,0,439,36.9,2380,172
-1.5,-3.659,0,1,0,0,439,36.9,2380,173
-0.5,-1.441,0,1,0,0,439,36.9,2380,173
0.5,-1.665,0,1,0,0,439,36.9,2380,173
1.5,-0.35,0,1,0,0,439,36.9,2380,173
2.5,1.199,0,1,0,0,439,36.9,2380,173
-1.5,-1.13,0,0,0,0,439,36.9,2380,174
-0.5,-0.854,0,0,0,0,439,36.9,2380,174
0.5,0.716,0,0,0,0,439,36.9,2380,174
1.5,1.934,0,0,0,0,439,36.9,2380,174
2.5,3.544,0,0,0,0,439,36.9,2380,174
-1.5,-2.097,0,0,0,0,439,36.9,2380,175
-0.5,-1.12,0,0,0,0,439,36.9,2380,175
0.5,-1.446,0,0,0,0,439,36.9,2380,175
1.5,0.021,0,0,0,0,439,36.9,2380,175
2.5,1.302,0,0,0,0,439,36.9,2380,175
-1.5,-3.144,0,0,1,0,439,36.9,2380,227
-0.5,-1.13,1,0,1,0,439,36.9,2380,227
0.5,-1.179,0,0,1,0,439,36.9,2380,227
1.5,-0.762,0,0,1,0,439,36.9,2380,227
2.5,1.003,0,0,1,0,439,36.9,2380,227
-2.5,-3.46,0,0,1,0,439,36.9,2380,372
-1.5,-2.718,1,0,1,0,439,36.9,2380,372
-0.5,0.658,0,0,1,0,439,36.9,2380,372
0.5,-0.623,0,0,1,0,439,36.9,2380,372
1.5,-0.297,0,0,1,0,439,36.9,2380,372
2.5,0.897,0,0,1,0,439,36.9,2380,372
-1.5,-3.525,1,0,0,0,439,36.9,2380,433
-0.5,-0.273,0,0,0,0,439,36.9,2380,433
0.5,-1.665,0,0,0,0,439,36.9,2380,433
-1.5,-1.83,0,0,0,0,439,36.9,2380,457
-0.5,-0.854,0,0,0,0,439,36.9,2380,457
0.5,0.003,0,0,0,0,439,36.9,2380,457
1.5,0.936,0,0,0,0,439,36.9,2380,457
2.5,1.46,0,0,0,0,439,36.9,2380,457
-0.5,0.058,0,0,0,0,439,36.9,2380,643
0.5,0.852,0,0,0,0,439,36.9,2380,643
1.5,0.632,0,0,0,0,439,36.9,2380,643
2.5,1.794,0,0,0,0,439,36.9,2380,643
-0.5,-1.314,0,1,1,0,439,36.9,2380,886
0.5,-1.665,0,1,1,0,439,36.9,2380,886
1.5,-0.35,0,1,1,0,439,36.9,2380,886
2.5,0.452,0,1,1,0,439,36.9,2380,886
-0.5,0.148,0,0,0,0,439,36.9,2380,1101
0.5,0.716,0,0,0,0,439,36.9,2380,1101
1.5,1.066,0,0,0,0,439,36.9,2380,1101
2.5,1.354,0,0,0,0,439,36.9,2380,1101
0.5,-0.522,0,1,1,0,439,36.9,2380,1471
1.5,0.128,0,1,1,0,439,36.9,2380,1471
2.5,1.852,0,1,1,0,439,36.9,2380,1471
0.5,0.463,0,1,0,0,439,36.9,2380,1492
1.5,0.811,0,1,0,0,439,36.9,2380,1492
2.5,1.407,0,1,0,0,439,36.9,2380,1492
-1.5,-2.899,0,1,0,0,439,36.9,2380,1615
-0.5,0.546,0,1,0,0,439,36.9,2380,1615
0.5,-1.03,0,1,0,0,439,36.9,2380,1615
1.5,0.347,0,1,0,0,439,36.9,2380,1615
2.5,1.852,0,1,0,0,439,36.9,2380,1615
-1.5,-1.538,0,1,1,0,566,100,2390,48
-0.5,-1.12,0,1,1,0,566,100,2390,48
0.5,0.343,0,1,1,0,566,100,2390,48
1.5,0.691,0,1,1,0,566,100,2390,48
-1.5,-3.558,0,0,0,1,566,100,2390,241
-0.5,-3.068,1,0,0,1,566,100,2390,241
0.5,-1.874,0,0,0,1,566,100,2390,241
1.5,-1.485,0,0,0,1,566,100,2390,241
2.5,-0.647,0,0,0,1,566,100,2390,241
-1.5,-2.732,0,0,0,0,566,100,2390,242
-0.5,-2.265,0,0,0,0,566,100,2390,242
0.5,-1.874,1,0,0,0,566,100,2390,242
1.5,-1.363,1,0,0,0,566,100,2390,242
2.5,-0.93,0,0,0,0,566,100,2390,242
-1.5,-2.377,0,1,1,0,566,100,2390,243
-0.5,-1.505,0,1,1,0,566,100,2390,243
0.5,-1.446,0,1,1,0,566,100,2390,243
1.5,-0.139,0,1,1,0,566,100,2390,243
2.5,1.302,0,1,1,0,566,100,2390,243
-1.5,-2.558,0,1,0,0,566,100,2390,245
-0.5,-1.757,0,1,0,0,566,100,2390,245
0.5,-1.665,0,1,0,0,566,100,2390,245
1.5,-0.725,0,1,0,0,566,100,2390,245
2.5,0.044,0,1,0,0,566,100,2390,245
-1.5,-3.068,0,0,0,1,566,100,2390,247
-0.5,-1.568,0,0,0,1,566,100,2390,247
0.5,-0.826,0,0,0,1,566,100,2390,247
1.5,-0.35,0,0,0,1,566,100,2390,247
2.5,0.452,0,0,0,1,566,100,2390,247
-1.5,-3.558,0,0,1,0,566,100,2390,249
-0.5,-1.441,0,0,1,0,566,100,2390,249
0.5,-0.419,0,0,1,0,566,100,2390,249
1.5,-0.244,0,0,1,0,566,100,2390,249
2.5,0.798,0,0,1,0,566,100,2390,249
-1.5,-1.276,0,1,1,0,566,100,2390,250
-0.5,0.905,0,1,1,0,566,100,2390,250
0.5,0.716,0,1,1,0,566,100,2390,250
1.5,1.421,0,1,1,0,566,100,2390,250
-1.5,-2.377,0,1,1,0,566,100,2390,251
-0.5,-3.171,0,1,1,0,566,100,2390,251
0.5,-2.297,1,1,1,0,566,100,2390,251
-1.5,-1.987,0,1,0,1,566,100,2390,252
-0.5,-1.694,0,1,0,1,566,100,2390,252
0.5,-0.826,0,1,0,1,566,100,2390,252
1.5,-0.192,0,1,0,1,566,100,2390,252
2.5,0.251,0,1,0,1,566,100,2390,252
-1.5,-1.276,0,1,0,1,566,100,2390,254
-0.5,-0.574,0,1,0,1,566,100,2390,254
0.5,-0.623,0,1,0,1,566,100,2390,254
1.5,-0.08,0,1,0,1,566,100,2390,254
2.5,2.035,1,1,0,1,566,100,2390,254
-0.5,-1.946,0,1,1,0,566,100,2390,462
0.5,0.114,0,1,1,0,566,100,2390,462
1.5,-0.244,0,1,1,0,566,100,2390,462
2.5,0.501,0,1,1,0,566,100,2390,462
0.5,0.227,0,0,1,0,566,100,2390,533
1.5,0.936,0,0,1,0,566,100,2390,533
2.5,1.098,0,0,1,0,566,100,2390,533
-1.5,-3.068,0,1,0,1,566,100,2390,611
-0.5,-2.595,0,1,0,1,566,100,2390,611
0.5,-2.113,1,1,0,1,566,100,2390,611
1.5,-1.859,0,1,0,1,566,100,2390,611
-2.5,-3.232,0,1,0,0,566,100,2390,993
-1.5,-2.188,1,1,0,0,566,100,2390,993
-0.5,-1.757,0,1,0,0,566,100,2390,993
0.5,-1.446,0,1,0,0,566,100,2390,993
1.5,-1.296,0,1,0,0,566,100,2390,993
2.5,-0.062,0,1,0,0,566,100,2390,993
0.5,-1.132,0,0,1,0,566,100,2390,1217
1.5,-0.35,0,0,1,0,566,100,2390,1217
2.5,0.749,0,0,1,0,566,100,2390,1217
0.5,-1.236,0,0,1,0,566,100,2390,1218
1.5,0.128,0,0,1,0,566,100,2390,1218
2.5,1.514,0,0,1,0,566,100,2390,1218
0.5,0.995,0,0,0,1,566,100,2390,1410
1.5,0.936,0,0,0,1,566,100,2390,1410
2.5,2.035,0,0,0,1,566,100,2390,1410
-1.5,-2.377,0,1,1,0,566,100,2390,1418
-0.5,-0.921,0,1,1,0,566,100,2390,1418
0.5,0.587,0,1,1,0,566,100,2390,1418
1.5,0.573,0,1,1,0,566,100,2390,1418
2.5,2.3,0,1,1,0,566,100,2390,1418
-1.5,-2.902,0,1,0,1,566,100,2390,1419
-0.5,-1.185,0,1,0,1,566,100,2390,1419
0.5,-0.623,0,1,0,1,566,100,2390,1419
1.5,0.811,0,1,0,1,566,100,2390,1419
2.5,1.973,0,1,0,1,566,100,2390,1419
-1.5,-3.068,0,1,1,0,566,100,2390,1420
-0.5,-2.009,0,1,1,0,566,100,2390,1420
0.5,-0.826,0,1,1,0,566,100,2390,1420
1.5,-0.456,0,1,1,0,566,100,2390,1420
2.5,0.699,0,1,1,0,566,100,2390,1420
-1.5,-2.902,0,1,0,1,566,100,2390,1421
-0.5,-1.054,0,1,0,1,566,100,2390,1421
0.5,-1.03,0,1,0,1,566,100,2390,1421
1.5,0.128,0,1,0,1,566,100,2390,1421
2.5,0.251,0,1,0,1,566,100,2390,1421
-1.5,-3.232,0,0,0,1,566,100,2390,1422
-0.5,-1.819,0,0,0,1,566,100,2390,1422
0.5,-0.725,0,0,0,1,566,100,2390,1422
1.5,0.182,0,0,0,1,566,100,2390,1422
2.5,0.699,0,0,0,1,566,100,2390,1422
-1.5,0.644,0,1,0,0,566,100,2390,1423
-0.5,0.777,0,1,0,0,566,100,2390,1423
0.5,1.678,0,1,0,0,566,100,2390,1423
1.5,2.034,0,1,0,0,566,100,2390,1423
2.5,2.6,0,1,0,0,566,100,2390,1423
-1.5,-1.538,0,0,0,0,566,100,2390,1696
-0.5,-0.988,0,0,0,0,566,100,2390,1696
0.5,0.114,0,0,0,0,566,100,2390,1696
-1.5,-0.733,0,1,0,0,767,44.8,2440,390
-0.5,-0.112,0,1,0,0,767,44.8,2440,390
0.5,0.587,0,1,0,0,767,44.8,2440,390
1.5,1.001,0,1,0,0,767,44.8,2440,390
2.5,1.514,0,1,0,0,767,44.8,2440,390
0.5,-2.015,0,1,1,0,767,44.8,2440,517
1.5,-1.357,0,1,1,0,767,44.8,2440,517
2.5,-0.576,0,1,1,0,767,44.8,2440,517
-1.5,-1.83,1,1,1,0,767,44.8,2440,880
-0.5,-1.819,0,1,1,0,767,44.8,2440,880
0.5,-1.665,0,1,1,0,767,44.8,2440,880
1.5,-1.903,0,1,1,0,767,44.8,2440,880
2.5,0.827,0,1,1,0,767,44.8,2440,880
-1.5,-1.303,0,0,0,0,767,44.8,2440,910
-0.5,-0.194,0,0,0,0,767,44.8,2440,910
0.5,0.716,0,0,0,0,767,44.8,2440,910
1.5,1.934,0,0,0,0,767,44.8,2440,910
2.5,1.452,0,0,0,0,767,44.8,2440,910
-1.5,0.329,0,1,0,0,767,44.8,2440,911
-0.5,0.658,0,1,0,0,767,44.8,2440,911
0.5,1.858,0,1,0,0,767,44.8,2440,911
1.5,2.997,0,1,0,0,767,44.8,2440,911
2.5,3.484,0,1,0,0,767,44.8,2440,911
0.5,0.995,0,1,0,1,767,44.8,2440,912
1.5,1.346,0,1,0,1,767,44.8,2440,912
2.5,3.055,0,1,0,1,767,44.8,2440,912
0.5,-2.015,0,0,0,0,767,44.8,2440,913
1.5,-0.834,0,0,0,0,767,44.8,2440,913
2.5,0.148,0,0,0,0,767,44.8,2440,913
-1.5,-1.689,0,1,0,0,767,44.8,2440,914
-0.5,-0.351,0,1,0,0,767,44.8,2440,914
0.5,0.587,0,1,0,0,767,44.8,2440,914
1.5,1.421,0,1,0,0,767,44.8,2440,914
2.5,1.623,0,1,0,0,767,44.8,2440,914
-1.5,-3.331,0,0,0,1,767,44.8,2440,915
-0.5,-1.946,0,0,0,1,767,44.8,2440,915
0.5,-1.555,0,0,0,1,767,44.8,2440,915
1.5,-1.117,0,0,0,1,767,44.8,2440,915
2.5,-1.286,0,0,0,1,767,44.8,2440,915
-0.5,-3.558,1,0,0,0,767,44.8,2440,1310
0.5,-1.874,0,0,0,0,767,44.8,2440,1310
1.5,-2.807,0,0,0,0,767,44.8,2440,1310
2.5,-1.621,0,0,0,0,767,44.8,2440,1310
-1.5,-1.898,0,0,0,1,767,44.8,2440,1414
-0.5,-1.83,0,0,0,1,767,44.8,2440,1414
0.5,-1.446,0,0,0,1,767,44.8,2440,1414
1.5,-0.725,0,0,0,1,767,44.8,2440,1414
-1.5,-1.83,0,1,1,0,767,44.8,2440,1415
-0.5,-1.218,0,1,1,0,767,44.8,2440,1415
0.5,-0.826,0,1,1,0,767,44.8,2440,1415
1.5,-0.779,0,1,1,0,767,44.8,2440,1415
2.5,-0.281,0,1,1,0,767,44.8,2440,1415
-1.5,-2.162,0,0,0,0,767,44.8,2440,1416
-0.5,-0.854,0,0,0,0,767,44.8,2440,1416
0.5,-0.419,0,0,0,0,767,44.8,2440,1416
-1.5,-3.592,0,0,1,0,767,44.8,2440,1424
-0.5,-2.097,0,0,1,0,767,44.8,2440,1424
0.5,-1.778,0,0,1,0,767,44.8,2440,1424
1.5,-0.403,0,0,1,0,767,44.8,2440,1424
